City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,uacu cungo,-11.3634,15.1208,12.76,35,0,1.25,AO,1687647258
369,mollendo,-17.0231,-72.0147,17.39,85,19,0.55,PE,1687647259
370,atasu,48.6814,71.6433,9.21,86,30,1.55,KZ,1687647259
371,sinabang,2.4803,96.3801,25.98,84,100,3.24,ID,1687647184
372,quellon,-43.1167,-73.6167,7.14,100,75,0.51,CL,1687647259
373,port lincoln,-34.7333,135.8667,13.62,63,78,9.47,AU,1687647225
374,ashkasham,36.6833,71.5333,13.0,49,0,0.38,AF,1687647259
375,alesund,62.4723,6.1549,16.29,83,40,2.57,NO,1687647260
376,warrenton,-28.114,24.8475,11.6,40,0,5.12,ZA,1687647260
377,tambo,-14.8,-73.9167,3.98,40,0,1.82,PE,1687647260
378,trairi,-3.2778,-39.2689,26.38,75,87,4.58,BR,1687647260
379,goranboy,40.6103,46.7897,20.16,53,4,1.86,AZ,1687647260
380,paramonga,-10.6667,-77.8333,21.17,75,2,3.22,PE,1687647261
381,colonia,50.9333,6.95,21.03,70,0,2.57,DE,1687647002
382,mount pearl,47.5166,-52.7813,19.69,83,75,6.17,CA,1687647261
383,carnarvon,-24.8667,113.6333,14.05,53,23,4.15,AU,1687647261
384,tidjikja,18.5564,-11.4271,34.28,12,0,5.37,MR,1687647261
385,diamantino,-14.4086,-56.4461,24.9,45,78,2.32,BR,1687647077
386,kuressaare,58.2481,22.5039,13.9,86,92,1.54,EE,1687647262
387,prieska,-29.6641,22.7474,14.55,40,0,2.89,ZA,1687647262
388,pokhara,28.2333,83.9833,23.51,92,99,0.76,NP,1687647262
389,leua,48.2156,18.6071,16.54,90,66,2.32,SK,1687647262
390,uitenhage,-33.7576,25.3971,14.24,91,99,1.68,ZA,1687647262
391,nizhniy odes,63.6445,54.856,8.96,85,100,2.73,RU,1687647263
392,karatas,36.582,35.3701,24.08,65,0,2.68,TR,1687647263
393,muisne,0.6,-80.0333,25.91,84,94,5.24,EC,1687647263
394,torzhok,57.0436,34.9622,13.29,95,82,1.13,RU,1687647263
395,pailon,-17.65,-62.75,27.82,56,0,5.51,BO,1687647263
396,chibuto,-24.6867,33.5306,14.48,85,0,3.06,MZ,1687647263
397,namdrik,5.5994,168.1028,28.43,80,100,9.06,MH,1687647264
398,yeppoon,-23.1333,150.7333,19.88,79,69,0.73,AU,1687647264
399,kuraymah,18.55,31.85,30.94,13,8,5.27,SD,1687647234
400,ta`u,-14.2336,-169.5144,26.67,72,9,0.57,AS,1687647264
401,lampa,-33.2833,-70.9,16.15,88,40,3.6,CL,1687646826
402,happy valley-goose bay,53.3168,-60.3315,14.17,82,75,2.06,CA,1687647265
403,bomadi,5.1593,5.9252,22.6,89,40,1.86,NG,1687647265
404,cascais,38.6979,-9.4215,23.92,68,0,9.83,PT,1687647265
405,el charco,2.4769,-78.1105,25.7,91,60,2.24,CO,1687647265
406,aripuana,-9.1667,-60.6333,27.86,49,99,0.24,BR,1687647265
407,bamboo flat,11.7,92.7167,28.05,83,40,2.57,IN,1687647266
408,tadine,-21.55,167.8833,22.16,61,33,5.61,NC,1687647183
409,jogindarnagar,31.9833,76.7667,24.0,78,57,1.95,IN,1687647266
410,donghai,22.9459,115.642,27.0,83,100,1.54,CN,1687647266
411,dhing,26.4667,92.4667,26.16,90,84,2.26,IN,1687647266
412,jinzhou,41.1078,121.1417,23.53,71,0,6.08,CN,1687647267
413,kirensk,57.7853,108.1119,14.0,97,100,4.08,RU,1687647267
414,baotou,40.6522,109.8222,23.62,32,100,3.01,CN,1687647267
415,zara,44.1197,15.2422,22.34,56,0,5.14,HR,1687647267
416,tambopata,-12.7333,-69.1833,28.94,61,20,1.03,PE,1687647268
417,mikun',62.3547,50.0771,10.15,76,96,2.07,RU,1687647268
418,inhambane,-23.865,35.3833,18.06,79,0,2.26,MZ,1687647168
419,ciechocinek,52.8791,18.7951,14.26,78,42,2.83,PL,1687647268
420,mandalgovi,45.7625,106.2708,16.57,63,66,2.41,MN,1687647268
421,margate,51.3813,1.3862,18.72,73,0,0.89,GB,1687647268
422,serdar,38.9764,56.2757,24.37,52,100,4.66,TM,1687647269
423,buala,-8.145,159.5921,28.33,78,99,4.6,SB,1687647269
424,mili,6.0815,171.735,28.43,76,100,9.04,MH,1687647269
425,saint-pierre,-21.3393,55.4781,18.82,94,75,5.14,RE,1687647269
426,venezuela,8.0,-66.0,27.0,80,100,1.81,VE,1687647269
427,choibalsan,48.0667,114.5,21.24,65,49,4.68,MN,1687647270
428,ugbokpo,7.6565,7.8664,22.82,96,80,1.68,NG,1687647270
429,tucuma,-0.1833,-50.05,25.87,83,14,3.31,BR,1687647270
430,camana,-16.6228,-72.7111,17.89,84,4,0.87,PE,1687647270
431,wamba,8.9333,8.6,22.02,96,60,1.48,NG,1687647271
432,byford,-32.2167,116.0,10.48,95,100,2.57,AU,1687647271
433,urangan,-25.3,152.9,18.71,87,23,2.65,AU,1687647271
434,kuala belait,4.5833,114.1833,25.09,89,100,2.42,BN,1687647271
435,salamanca,40.8333,-6.0,27.01,39,0,0.46,ES,1687647272
436,penzance,50.1186,-5.5371,19.38,89,7,7.1,GB,1687647272
437,wajir,1.7471,40.0573,23.81,56,32,5.97,KE,1687647272
438,zyryanovsk,49.7386,84.2719,7.86,92,12,0.68,KZ,1687647272
439,isla aguada,18.7833,-91.4667,29.41,69,100,4.4,MX,1687647272
440,powell,40.1578,-83.0752,28.31,69,40,1.34,US,1687647143
441,mankera,31.3866,71.4407,38.31,29,4,9.14,PK,1687647273
442,bhadaur,30.4833,75.3167,34.42,52,42,4.79,IN,1687647273
443,iquique,-20.2208,-70.1431,19.02,78,38,1.21,CL,1687646986
444,mana,5.6592,-53.7767,25.75,91,12,4.49,GF,1687647273
445,jalai nur,49.45,117.7,22.08,64,93,2.15,CN,1687647274
446,srikakulam,18.3,83.9,26.01,85,100,2.82,IN,1687647274
447,punto fijo,11.6956,-70.1996,27.88,76,100,11.15,VE,1687647274
448,goundi,9.3627,17.366,22.29,91,100,1.23,TD,1687647274
449,san roque dau first,14.9784,120.5741,27.8,84,99,1.93,PH,1687647274
450,novosokol'niki,56.3463,30.1578,14.78,75,100,2.12,RU,1687647275
451,lihue,21.9789,-159.3672,28.77,67,100,7.72,US,1687647275
452,meleuz,52.9667,55.9167,12.79,65,100,1.29,RU,1687647275
453,siquijor,9.2142,123.515,27.57,77,100,2.78,PH,1687647275
454,leiyang,26.4024,112.8591,21.89,99,100,0.34,CN,1687647276
455,dayr mawas,27.6418,30.8466,28.82,28,0,6.06,EG,1687647276
456,antofagasta,-23.65,-70.4,19.6,83,2,0.35,CL,1687647114
457,galliano,29.4422,-90.2992,30.56,79,0,0.0,US,1687647276
458,page,36.9147,-111.4558,31.88,5,0,4.12,US,1687647247
459,say,13.1007,2.3689,31.31,73,88,10.03,NE,1687647276
460,karratha,-20.7377,116.8463,16.28,50,0,3.43,AU,1687647238
461,shagonar,51.5333,92.8,12.5,82,96,1.15,RU,1687647277
462,lent'ekhi,42.7856,42.7261,15.42,93,49,1.83,GE,1687647277
463,chesapeake ranch estates,38.3462,-76.4177,26.61,86,0,1.54,US,1687647277
464,praia da vitoria,38.7333,-27.0667,21.14,83,20,2.54,PT,1687647277
465,talakan,50.3167,130.3667,20.17,88,31,0.74,RU,1687647278
466,zhangye,38.9342,100.4517,21.33,29,90,3.42,CN,1687647278
467,hasaki,35.7333,140.8333,26.27,81,94,2.86,JP,1687647278
468,hecun,36.5333,114.1111,27.12,45,100,1.45,CN,1687647278
469,tocopilla,-22.092,-70.1979,18.88,74,21,1.2,CL,1687647113
470,necochea,-38.5473,-58.7368,11.99,92,100,3.69,AR,1687647278
471,lompoc,34.6391,-120.4579,24.88,70,17,7.6,US,1687647078
472,isabela,6.7085,121.9711,24.03,83,95,1.21,PH,1687647279
473,el haouaria,37.05,11.0144,22.01,78,8,6.12,TN,1687647279
474,pedro ii,-4.4247,-41.4586,24.55,54,75,2.29,BR,1687647279
475,sur,22.5667,59.5289,28.58,79,17,5.19,OM,1687647279
476,binji,13.2228,4.9096,28.11,58,100,5.82,NG,1687647279
477,queenstown,-31.8976,26.8753,7.63,71,1,1.3,ZA,1687647280
478,canutama,-6.5339,-64.3831,27.43,70,100,1.28,BR,1687647280
479,nuuk,64.1835,-51.7216,1.34,93,75,4.63,GL,1687647280
480,batang,-6.4846,110.7083,24.65,83,31,3.33,ID,1687647280
481,nagqu,31.5,92.0,1.61,38,0,1.83,CN,1687647281
482,embarcacion,-23.209,-64.096,20.68,81,0,2.02,AR,1687647281
483,as sulayyil,20.4607,45.5779,30.14,10,1,2.81,SA,1687647281
484,kelme,55.6339,22.9342,15.01,72,100,2.46,LT,1687647281
485,adrar,20.5022,-10.0711,31.74,13,0,5.01,MR,1687647281
486,puerto cabezas,14.0351,-83.3888,29.98,84,75,3.09,NI,1687647091
487,muntok,-2.0667,105.1833,24.75,86,99,2.55,ID,1687647282
488,awjilah,29.1081,21.2869,25.52,49,0,4.94,LY,1687647282
489,lamu,-2.2717,40.902,26.12,79,54,7.46,KE,1687647282
490,cradock,-32.1642,25.6192,9.17,65,3,1.86,ZA,1687647282
491,ghatanji,20.1333,78.3167,27.62,75,96,2.29,IN,1687647283
492,nishinoomote,30.7333,131.0,25.09,85,100,2.45,JP,1687647283
493,dryden,49.7833,-92.7503,15.16,94,100,4.63,CA,1687647283
494,laojunmiao,39.8333,97.7333,14.84,55,100,5.84,CN,1687647221
495,kapuskasing,49.4169,-82.4331,25.05,36,75,3.6,CA,1687647283
496,taroa,8.7058,171.2275,28.28,76,66,9.49,MH,1687647230
497,oros,-6.2444,-38.9136,25.02,54,68,0.39,BR,1687647113
498,vega de alatorre,20.0333,-96.6333,29.25,72,94,3.23,MX,1687647284
499,debark',13.1561,37.8981,10.34,87,95,0.94,ET,1687647284
500,chegdomyn,51.1167,133.0167,17.42,94,90,1.36,RU,1687647284
501,ruteng,-8.6136,120.4721,16.6,86,75,0.54,ID,1687647284
502,sao lourenco do sul,-31.3653,-51.9783,19.34,92,93,3.28,BR,1687647284
503,santa cruz,-17.8,-63.1667,27.03,69,20,7.2,BO,1687647285
504,caleta olivia,-46.4393,-67.5281,6.41,87,100,3.29,AR,1687647285
505,nimaparha,20.0667,86.0167,26.22,85,100,1.37,IN,1687647285
506,kavaratti,10.5669,72.642,28.77,75,100,7.83,IN,1687647185
507,sydney mines,46.2367,-60.2177,28.36,57,75,6.69,CA,1687647285
508,silale,55.4906,22.1814,13.97,79,77,2.64,LT,1687647286
509,pisco,-13.7,-76.2167,22.03,64,0,3.6,PE,1687647286
510,magistral'nyy,56.1725,107.4458,15.71,93,73,0.3,RU,1687647286
511,inirida,3.8653,-67.9239,25.37,90,63,0.54,CO,1687647286
512,new romney,50.986,0.9412,18.3,84,0,1.54,GB,1687647286
513,ozalp,38.6548,43.993,10.47,84,2,2.15,TR,1687647286
514,paliseul,49.904,5.1354,17.43,76,0,1.91,BE,1687647287
515,la sarre,48.8002,-79.1996,23.55,48,86,3.27,CA,1687647287
516,portland,45.5234,-122.6762,29.41,33,20,3.6,US,1687647195
517,cacapava,-23.1008,-45.7069,18.49,78,36,0.31,BR,1687647287
518,vokhtoga,58.8147,41.0461,11.39,79,81,1.43,RU,1687647287
519,lagoa,39.05,-27.9833,19.43,80,32,4.3,PT,1687647288
520,coalcoman de vazquez pallares,18.7833,-103.15,28.41,58,82,2.87,MX,1687647288
521,ambon,-3.6954,128.1814,28.26,78,40,3.6,ID,1687647288
522,kristiansund,63.1115,7.732,16.03,72,20,3.6,NO,1687647189
523,yelanskiy,56.8419,62.5014,8.81,94,94,0.55,RU,1687647288
524,young,-32.6833,-57.6333,19.67,86,100,2.16,UY,1687647288
525,bejaia,36.7559,5.0843,20.6,78,0,2.06,DZ,1687647289
526,qianzhou,28.3167,109.7167,22.23,95,82,0.24,CN,1687647289
527,garoua,9.3,13.4,23.17,92,93,0.92,CM,1687647287
528,dadukou,26.5479,101.7054,20.45,87,48,0.51,CN,1687647289
529,colico piano,46.1324,9.3698,22.25,80,0,1.54,IT,1687647289
530,tabou,4.423,-7.3528,24.63,85,100,5.18,CI,1687647289
531,novodvinsk,64.4165,40.8122,10.98,70,26,0.79,RU,1687647290
532,lebyazh'ye,55.2689,66.4947,10.43,85,96,1.15,RU,1687647290
533,san kamphaeng,18.7449,99.1195,25.01,93,75,1.54,TH,1687647290
534,bayramaly,37.6185,62.1671,28.86,17,86,7.09,TM,1687647290
535,verkhneyarkeyevo,55.4505,54.3145,11.39,87,100,3.46,RU,1687647290
536,alcarras,41.5667,0.5167,25.81,57,0,4.63,ES,1687647291
537,belmonte,-15.8631,-38.8828,22.68,81,88,2.68,BR,1687647291
538,al artawiyah,26.5053,45.3444,31.51,12,0,3.3,SA,1687647291
539,san matias,-16.3667,-58.4,25.45,45,5,1.9,BO,1687647291
540,ghat,24.9647,10.1728,29.63,17,0,2.83,LY,1687647291
541,hami,42.8,93.45,23.55,28,100,5.21,CN,1687647292
542,cervello,41.3959,1.9592,24.65,85,20,1.54,ES,1687647292
543,sarangani,5.4033,125.4636,28.18,76,83,4.58,PH,1687647292
544,medina de rioseco,41.8833,-5.0441,26.34,37,3,1.15,ES,1687647292
545,fisterra,42.9049,-9.2629,19.86,92,23,4.21,ES,1687647187
546,thanh hoa,19.8,105.7667,24.46,98,100,0.35,VN,1687647292
547,brisas de zicatela,15.8369,-97.0419,29.29,65,100,2.57,MX,1687647293
548,la'ie,21.6477,-157.9253,29.98,65,36,5.36,US,1687647293
549,daru,-9.0763,143.2092,26.17,83,94,7.66,PG,1687647293
550,mezhdurechenskiy,59.6,65.9333,7.69,77,73,1.06,RU,1687647293
551,ilha de mocambique,-15.0342,40.7358,23.25,70,65,7.58,MZ,1687647294
552,kekri,25.9667,75.15,27.91,75,67,4.71,IN,1687647294
553,dongola,19.1667,30.4833,30.41,16,19,4.34,SD,1687647294
554,bayanhongor,46.7167,100.1167,10.62,67,81,0.94,MN,1687647294
555,naha,26.2125,127.6811,27.95,89,75,5.66,JP,1687647294
556,mirnyy,62.5353,113.9611,17.91,51,98,0.89,RU,1687647295
557,santa maria da boa vista,-8.8078,-39.8256,24.85,48,71,5.65,BR,1687647136
558,naama,33.2667,-0.3167,27.63,21,3,3.84,DZ,1687647295
559,raduzhny,62.0961,77.475,3.72,92,100,2.28,RU,1687647295
560,bouna,9.2667,-3.0,23.95,88,99,2.49,CI,1687647295
561,palmas,-10.2128,-48.3603,26.93,57,0,2.57,BR,1687647209
562,cefalu,38.0386,14.0229,23.19,79,13,0.45,IT,1687647296
563,george town,5.4112,100.3354,26.96,92,20,1.54,MY,1687647217
564,la ronge,55.1001,-105.2842,29.14,20,40,6.69,CA,1687647296
565,holualoa,19.6228,-155.9522,25.91,82,75,4.63,US,1687647296
566,chibougamau,49.9168,-74.3659,20.79,43,100,6.17,CA,1687647296
567,kishni,27.0247,79.2634,33.81,54,100,2.67,IN,1687647297
568,dolores,-36.3132,-57.6792,13.66,87,100,2.93,AR,1687647222
569,winnemucca,40.973,-117.7357,22.03,37,100,7.72,US,1687647297
570,sisimiut,66.9395,-53.6735,4.94,78,99,2.87,GL,1687647297
571,bang saphan,11.2126,99.5117,26.45,84,70,3.1,TH,1687647297
572,orkney,-26.9802,26.6727,10.95,39,0,2.21,ZA,1687647298
573,damoh,23.8333,79.45,29.56,68,100,2.07,IN,1687647298
574,severo-yeniseyskiy,60.3725,93.0408,8.23,79,100,0.47,RU,1687647298
575,sirte,31.2089,16.5887,24.02,71,0,1.82,LY,1687647298
576,seguela,7.9611,-6.6731,21.84,97,87,2.64,CI,1687647298
577,terrace,54.5163,-128.6035,25.95,33,20,6.17,CA,1687647298
578,katsuura,35.1333,140.3,23.42,81,100,1.69,JP,1687647299
579,bowie,33.4501,-94.4335,37.04,67,4,3.5,US,1687647299
580,sao vicente,-23.9631,-46.3919,28.1,26,0,1.95,BR,1687647299
581,darwin,-12.4611,130.8418,23.99,88,20,2.57,AU,1687647299
582,kourou,5.1552,-52.6478,27.03,91,15,3.43,GF,1687647299
583,mazyr,52.0495,29.2456,18.32,75,100,1.71,BY,1687647300
584,labrador city,52.9463,-66.9114,18.95,52,75,5.66,CA,1687647300
585,borodulikha,50.7184,80.9295,10.5,77,87,4.0,KZ,1687647300
586,champerico,14.3,-91.9167,33.3,72,99,2.33,GT,1687647165
587,neryungri,56.6709,124.6491,17.28,62,6,1.0,RU,1687647300
588,viedma,-40.8135,-62.9967,9.87,77,0,3.41,AR,1687647300
